from	to	corr	pval
"1097359"	"505587"	0.279	0.000
"1097359"	"510174"	0.162	0.000
"1097359"	"510422"	0.224	0.000
"1097359"	"519864"	-0.226	0.000
"1097359"	"529216"	-0.121	0.000
"1097359"	"533373"	-0.221	0.000
"1097359"	"534507"	0.197	0.000
"1097359"	"539213"	-0.080	0.000
"1097359"	"540269"	0.124	0.000
"1097359"	"540737"	0.228	0.000
"1097359"	"540982"	-0.199	0.000
"1097359"	"545445"	-0.096	0.000
"1097359"	"553648"	-0.068	0.000
"1097359"	"559613"	-0.162	0.000
"1097359"	"563572"	-0.176	0.000
"1097359"	"570385"	0.231	0.000
"1097359"	"572889"	-0.317	0.000
"1097359"	"574655"	0.328	0.000
"1097359"	"579608"	0.412	0.000
"1097359"	"580625"	0.151	0.000
"1097359"	"581231"	-0.076	0.000
"1097359"	"582379"	-0.221	0.000
"1097359"	"583656"	-0.175	0.000
"1097359"	"585419"	0.289	0.000
"1097359"	"585493"	-0.085	0.000
"1097359"	"585648"	-0.123	0.000
"1097359"	"587532"	-0.174	0.000
"1097359"	"588161"	-0.100	0.000
"1097359"	"588165"	-0.097	0.000
"1097359"	"588210"	-0.081	0.000
"1097359"	"589547"	-0.092	0.000
"1097359"	"589597"	0.270	0.000
"1097359"	"593376"	0.113	0.000
"1097359"	"593724"	-0.120	0.000
"1097359"	"646549"	0.286	0.000
"1097359"	"654742"	0.147	0.000
"1097359"	"656307"	-0.104	0.000
"1097359"	"666666"	-0.089	0.000
"1097359"	"667570"	0.190	0.000
"1097359"	"679245"	-0.142	0.000
"1097359"	"687940"	0.209	0.000
"1097359"	"688714"	0.187	0.000
"1097359"	"689950"	0.123	0.000
"1097359"	"703741"	0.189	0.000
"1097359"	"706432"	0.304	0.000
"1097359"	"721526"	0.185	0.000
"1097359"	"754823"	-0.177	0.000
"1097359"	"768553"	-0.183	0.000
"1097359"	"777272"	-0.117	0.000
"1097359"	"785526"	0.177	0.000
"1097359"	"790545"	0.182	0.000
"1097359"	"792393"	-0.227	0.000
"1097359"	"804735"	0.119	0.000
"1097359"	"813945"	0.225	0.000
"1097359"	"814277"	0.196	0.000
"1097359"	"829851"	0.354	0.000
"1097359"	"833317"	0.106	0.000
"1097359"	"835594"	0.177	0.000
"1097359"	"836539"	-0.101	0.000
"1097359"	"836783"	0.183	0.000
"1097359"	"839235"	0.116	0.000
"1097359"	"849156"	0.092	0.000
"1097359"	"865469"	0.240	0.000
"1097359"	"873887"	0.102	0.000
"1097359"	"874750"	0.125	0.000
"1097359"	"879040"	0.265	0.000
"1097359"	"889025"	0.280	0.000
"1097359"	"922761"	0.458	0.000
"1097359"	"925494"	0.169	0.000
"1097359"	"933546"	0.271	0.000
"1097359"	"938948"	0.216	0.000
"1097359"	"939892"	-0.099	0.000
"1097359"	"941278"	-0.110	0.000
"1097359"	"941487"	0.296	0.000
"1097359"	"953050"	-0.109	0.000
"1097359"	"956625"	-0.095	0.000
"1097359"	"963854"	-0.126	0.000
"1097359"	"968954"	0.271	0.000
"1097359"	"969805"	0.142	0.000
"1097359"	"974121"	0.231	0.000
"1097359"	"984831"	0.413	0.000
"1097359"	"988314"	0.458	0.000
"1097359"	"990864"	0.323	0.000
"1097359"	"992510"	0.198	0.000
"1097359"	"998905"	0.107	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU10145"	-0.083	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU103413"	-0.113	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU109902"	-0.117	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU116408"	-0.070	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU119987"	-0.103	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU122879"	-0.105	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU125682"	-0.115	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU135290"	-0.074	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU142303"	-0.109	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU143701"	-0.139	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU145599"	-0.118	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU15269"	-0.136	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU17616"	-0.085	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU24853"	0.137	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU32266"	-0.117	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU32288"	0.142	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU32484"	-0.109	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU34183"	-0.121	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU44415"	-0.089	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU54406"	-0.088	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU74266"	-0.147	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU83917"	-0.098	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU88650"	-0.088	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU9034"	-0.103	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU91364"	-0.116	0.000
"1097359"	"New.0.CleanUp.ReferenceOTU96823"	-0.092	0.000
"1097359"	"New.0.ReferenceOTU121"	-0.136	0.000
"1097359"	"New.0.ReferenceOTU169"	-0.148	0.000
"1097359"	"New.0.ReferenceOTU177"	-0.136	0.000
"1097359"	"New.0.ReferenceOTU23"	-0.100	0.000
"1097359"	"New.0.ReferenceOTU245"	-0.111	0.000
"1097359"	"New.0.ReferenceOTU254"	-0.078	0.000
"1097359"	"New.0.ReferenceOTU262"	-0.093	0.000
"1097359"	"New.0.ReferenceOTU296"	-0.110	0.000
"1097359"	"New.0.ReferenceOTU302"	-0.149	0.000
"1097359"	"New.0.ReferenceOTU316"	-0.111	0.000
"1097359"	"New.0.ReferenceOTU324"	-0.081	0.000
"1097359"	"New.0.ReferenceOTU347"	-0.141	0.000
"1097359"	"New.0.ReferenceOTU369"	-0.095	0.000
"1097359"	"New.0.ReferenceOTU413"	-0.093	0.000
"1097359"	"New.0.ReferenceOTU427"	-0.112	0.000
"1097359"	"New.0.ReferenceOTU463"	-0.110	0.000
"1097359"	"New.0.ReferenceOTU471"	-0.132	0.000
"1097359"	"New.0.ReferenceOTU488"	-0.131	0.000
"1097359"	"New.0.ReferenceOTU511"	-0.070	0.000
"1097359"	"New.0.ReferenceOTU541"	-0.136	0.000
"1097359"	"New.0.ReferenceOTU547"	-0.123	0.000
"1097359"	"New.0.ReferenceOTU568"	-0.103	0.000
"1097359"	"New.0.ReferenceOTU570"	-0.089	0.000
"1097359"	"New.0.ReferenceOTU587"	-0.106	0.000
"1097359"	"New.0.ReferenceOTU709"	-0.098	0.000
"1097359"	"New.0.ReferenceOTU712"	-0.127	0.000
"1097359"	"New.0.ReferenceOTU723"	-0.082	0.000
"1097359"	"New.0.ReferenceOTU745"	-0.241	0.000
"1097359"	"New.0.ReferenceOTU773"	-0.107	0.000
"1097359"	"New.0.ReferenceOTU792"	-0.124	0.000
"1097359"	"New.0.ReferenceOTU803"	-0.092	0.000
"1097359"	"New.0.ReferenceOTU90"	-0.095	0.000
"1097359"	"New.1.CleanUp.ReferenceOTU18348"	-0.128	0.000
"1097359"	"New.1.ReferenceOTU144"	-0.127	0.000
"1097359"	"New.1.ReferenceOTU258"	-0.082	0.000
"1097359"	"New.1.ReferenceOTU260"	-0.168	0.000
"1097359"	"New.1.ReferenceOTU264"	-0.133	0.000
"1097359"	"New.1.ReferenceOTU279"	-0.085	0.000
"1097359"	"New.1.ReferenceOTU4"	-0.170	0.000
"1097359"	"New.1.ReferenceOTU5"	-0.097	0.000
"1097359"	"New.3.ReferenceOTU478"	0.203	0.000
"1099802"	"1101451"	0.100	0.000
"1099802"	"133075"	0.155	0.000
"1099802"	"276149"	0.123	0.000
"1099802"	"2855257"	0.149	0.000
"1099802"	"361600"	-0.076	0.000
"1099802"	"362965"	-0.073	0.000
"1099802"	"465989"	0.103	0.000
"1099802"	"519864"	-0.085	0.000
"1099802"	"539213"	-0.067	0.000
"1099802"	"543684"	0.117	0.000
"1099802"	"548576"	-0.128	0.000
"1099802"	"553623"	-0.074	0.000
"1099802"	"555715"	-0.070	0.000
"1099802"	"573035"	-0.170	0.000
"1099802"	"585419"	0.082	0.000
"1099802"	"588659"	-0.068	0.000
"1099802"	"593209"	-0.072	0.000
"1099802"	"667570"	0.094	0.000
"1099802"	"687940"	0.160	0.000
"1099802"	"804735"	0.102	0.000
"1099802"	"818181"	-0.071	0.000
"1099802"	"835594"	0.097	0.000
"1099802"	"836783"	0.092	0.000
"1099802"	"865469"	0.097	0.000
"1099802"	"874750"	0.095	0.000
"1099802"	"883748"	0.066	0.000
"1099802"	"898309"	0.066	0.000
"1099802"	"903158"	0.088	0.000
"1099802"	"918840"	0.096	0.000
"1099802"	"974121"	0.086	0.000
"1099802"	"996116"	0.107	0.000
"1099802"	"New.0.CleanUp.ReferenceOTU109358"	-0.064	0.000
"1099802"	"New.0.CleanUp.ReferenceOTU5129"	-0.070	0.000
"1099802"	"New.0.CleanUp.ReferenceOTU73319"	0.064	0.000
"1099802"	"New.0.ReferenceOTU225"	-0.101	0.000
"1099802"	"New.0.ReferenceOTU709"	-0.094	0.000
"1099802"	"New.0.ReferenceOTU773"	0.064	0.000
"1099802"	"New.3.ReferenceOTU478"	0.125	0.000
"1099914"	"1101451"	0.278	0.000
"1099914"	"1108289"	0.187	0.000
"1099914"	"1108638"	0.191	0.000
"1099914"	"1108960"	0.229	0.000
"1099914"	"1145070"	-0.112	0.000
"1099914"	"128390"	0.170	0.000
"1099914"	"160015"	-0.187	0.000
"1099914"	"1654477"	-0.196	0.000
"1099914"	"165827"	0.127	0.000
"1099914"	"199416"	-0.073	0.000
"1099914"	"238940"	-0.091	0.000
"1099914"	"255161"	0.088	0.000
"1099914"	"269907"	0.148	0.000
"1099914"	"276149"	0.242	0.000
"1099914"	"279193"	-0.085	0.000
"1099914"	"2855257"	0.129	0.000
"1099914"	"322927"	0.131	0.000
"1099914"	"349901"	0.157	0.000
"1099914"	"3507733"	-0.067	0.000
"1099914"	"351979"	-0.179	0.000
"1099914"	"367535"	-0.117	0.000
"1099914"	"4028105"	0.145	0.000
"1099914"	"403068"	0.100	0.000
"1099914"	"420127"	0.137	0.000
"1099914"	"4307652"	0.109	0.000
"1099914"	"4318989"	0.112	0.000
"1099914"	"435928"	0.168	0.000
"1099914"	"441265"	0.273	0.000
"1099914"	"4476095"	-0.105	0.000
"1099914"	"450209"	0.108	0.000
"1099914"	"503174"	0.083	0.000
"1099914"	"503387"	0.123	0.000
"1099914"	"505587"	0.144	0.000
"1099914"	"510174"	0.120	0.000
"1099914"	"510422"	0.190	0.000
"1099914"	"516611"	0.113	0.000
"1099914"	"519864"	-0.155	0.000
"1099914"	"530833"	0.178	0.000
"1099914"	"533373"	-0.141	0.000
"1099914"	"539305"	-0.107	0.000
"1099914"	"540269"	0.093	0.000
"1099914"	"540737"	0.146	0.000
"1099914"	"547396"	-0.119	0.000
"1099914"	"570385"	0.150	0.000
"1099914"	"571320"	-0.174	0.000
"1099914"	"572889"	-0.255	0.000
"1099914"	"573035"	-0.150	0.000
"1099914"	"574655"	0.183	0.000
"1099914"	"578911"	0.108	0.000
"1099914"	"579608"	0.314	0.000
"1099914"	"585419"	0.170	0.000
"1099914"	"587532"	-0.116	0.000
"1099914"	"589597"	0.180	0.000
"1099914"	"646549"	0.234	0.000
"1099914"	"667570"	0.168	0.000
"1099914"	"687940"	0.173	0.000
"1099914"	"688714"	0.177	0.000
"1099914"	"703741"	0.165	0.000
"1099914"	"706432"	0.232	0.000
"1099914"	"712677"	-0.162	0.000
"1099914"	"716006"	0.238	0.000
"1099914"	"721526"	0.161	0.000
"1099914"	"754823"	-0.190	0.000
"1099914"	"768553"	-0.149	0.000
"1099914"	"777272"	-0.100	0.000
"1099914"	"785526"	0.133	0.000
"1099914"	"810959"	0.110	0.000
"1099914"	"813945"	0.193	0.000
"1099914"	"829851"	0.203	0.000
"1099914"	"835594"	0.154	0.000
"1099914"	"836783"	0.172	0.000
"1099914"	"839235"	0.115	0.000
"1099914"	"865469"	0.197	0.000
"1099914"	"874750"	0.109	0.000
"1099914"	"879040"	0.217	0.000
"1099914"	"889025"	0.180	0.000
"1099914"	"894928"	-0.079	0.000
"1099914"	"917156"	-0.075	0.000
"1099914"	"922761"	0.274	0.000
"1099914"	"933546"	0.212	0.000
"1099914"	"938948"	0.202	0.000
"1099914"	"941278"	-0.111	0.000
"1099914"	"941487"	0.138	0.000
"1099914"	"9510"	-0.144	0.000
"1099914"	"956625"	-0.106	0.000
"1099914"	"963854"	-0.066	0.000
"1099914"	"966091"	0.089	0.000
"1099914"	"968954"	0.173	0.000
"1099914"	"974121"	0.160	0.000
"1099914"	"984831"	0.294	0.000
"1099914"	"988314"	0.319	0.000
"1099914"	"990864"	0.212	0.000
"1099914"	"996116"	0.160	0.000
"1099914"	"998905"	0.093	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU121922"	-0.069	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU125389"	-0.104	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU132519"	-0.099	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU134906"	-0.100	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU135290"	-0.088	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU15172"	0.108	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU32266"	-0.108	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU32288"	0.112	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU34183"	-0.070	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU37336"	-0.093	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU50341"	-0.114	0.000
"1099914"	"New.0.CleanUp.ReferenceOTU56051"	-0.110	0.000
"1099914"	"New.0.ReferenceOTU107"	-0.087	0.000
"1099914"	"New.0.ReferenceOTU254"	-0.089	0.000
"1099914"	"New.0.ReferenceOTU31"	-0.082	0.000
"1099914"	"New.0.ReferenceOTU369"	-0.118	0.000
"1099914"	"New.0.ReferenceOTU427"	-0.079	0.000
"1099914"	"New.0.ReferenceOTU463"	-0.078	0.000
"1099914"	"New.0.ReferenceOTU568"	-0.073	0.000
"1099914"	"New.0.ReferenceOTU712"	-0.077	0.000
"1099914"	"New.0.ReferenceOTU77"	-0.096	0.000
"1099914"	"New.0.ReferenceOTU773"	-0.085	0.000
"1099914"	"New.1.ReferenceOTU260"	-0.124	0.000
"1099914"	"New.1.ReferenceOTU264"	-0.113	0.000
"1099914"	"New.1.ReferenceOTU5"	-0.090	0.000
"1099914"	"New.1.ReferenceOTU85"	-0.111	0.000
"1099914"	"New.3.ReferenceOTU59"	0.096	0.000
"1101451"	"1105574"	0.179	0.000
"1101451"	"1106324"	0.147	0.000
"1101451"	"1108208"	-0.136	0.000
"1101451"	"1108275"	0.144	0.000
"1101451"	"1108289"	0.196	0.000
"1101451"	"1108638"	0.238	0.000
"1101451"	"1108960"	0.290	0.000
"1101451"	"1109744"	-0.082	0.000
"1101451"	"1110317"	-0.093	0.000
"1101451"	"1133602"	-0.102	0.000
"1101451"	"1139618"	-0.070	0.000
"1101451"	"1145070"	-0.083	0.000
"1101451"	"128390"	0.244	0.000
"1101451"	"160015"	-0.239	0.000
"1101451"	"1654477"	-0.308	0.000
"1101451"	"165827"	0.195	0.000
"1101451"	"180752"	0.185	0.000
"1101451"	"182418"	-0.061	0.000
"1101451"	"217386"	-0.164	0.000
"1101451"	"262095"	-0.215	0.000
"1101451"	"269907"	0.203	0.000
"1101451"	"276149"	0.360	0.000
"1101451"	"291844"	-0.201	0.000
"1101451"	"300811"	0.145	0.000
"1101451"	"308081"	-0.276	0.000
"1101451"	"3393186"	-0.079	0.000
"1101451"	"34791"	-0.107	0.000
"1101451"	"3507733"	-0.104	0.000
"1101451"	"351979"	-0.285	0.000
"1101451"	"359750"	-0.272	0.000
"1101451"	"361600"	-0.103	0.000
"1101451"	"362965"	-0.098	0.000
"1101451"	"364926"	-0.206	0.000
"1101451"	"367535"	-0.211	0.000
"1101451"	"4028105"	0.155	0.000
"1101451"	"420127"	0.233	0.000
"1101451"	"435928"	0.226	0.000
"1101451"	"4385756"	-0.290	0.000
"1101451"	"439036"	0.147	0.000
"1101451"	"4404401"	0.120	0.000
"1101451"	"441265"	0.274	0.000
"1101451"	"4422519"	0.134	0.000
"1101451"	"4428164"	0.119	0.000
"1101451"	"446403"	0.209	0.000
"1101451"	"4476095"	-0.083	0.000
"1101451"	"450209"	0.161	0.000
"1101451"	"503387"	0.141	0.000
"1101451"	"505587"	0.247	0.000
"1101451"	"510174"	0.160	0.000
"1101451"	"510422"	0.215	0.000
"1101451"	"516611"	0.121	0.000
"1101451"	"530833"	0.168	0.000
"1101451"	"533373"	-0.178	0.000
"1101451"	"534507"	0.209	0.000
"1101451"	"539213"	-0.112	0.000
"1101451"	"541506"	-0.109	0.000
"1101451"	"541875"	-0.088	0.000
"1101451"	"543151"	0.259	0.000
"1101451"	"543684"	0.172	0.000
"1101451"	"544313"	0.194	0.000
"1101451"	"547808"	-0.089	0.000
"1101451"	"552922"	0.143	0.000
"1101451"	"554339"	-0.112	0.000
"1101451"	"557935"	-0.108	0.000
"1101451"	"559613"	-0.098	0.000
"1101451"	"562010"	-0.113	0.000
"1101451"	"570385"	0.220	0.000
"1101451"	"571320"	-0.168	0.000
"1101451"	"572889"	-0.357	0.000
"1101451"	"574655"	0.283	0.000
"1101451"	"579608"	0.373	0.000
"1101451"	"581231"	-0.087	0.000
"1101451"	"581982"	-0.100	0.000
"1101451"	"582018"	-0.137	0.000
"1101451"	"583656"	-0.166	0.000
"1101451"	"585419"	0.264	0.000
"1101451"	"586093"	-0.094	0.000
"1101451"	"587532"	-0.099	0.000
"1101451"	"588161"	-0.097	0.000
"1101451"	"588455"	-0.106	0.000
"1101451"	"589547"	-0.106	0.000
"1101451"	"589597"	0.222	0.000
"1101451"	"593209"	-0.079	0.000
"1101451"	"593724"	-0.069	0.000
"1101451"	"604966"	-0.082	0.000
"1101451"	"646549"	0.373	0.000
"1101451"	"656307"	-0.112	0.000
"1101451"	"679245"	-0.087	0.000
"1101451"	"687940"	0.284	0.000
"1101451"	"689950"	0.124	0.000
"1101451"	"703741"	0.179	0.000
"1101451"	"706432"	0.265	0.000
"1101451"	"711803"	0.171	0.000
"1101451"	"712677"	-0.193	0.000
"1101451"	"716006"	0.300	0.000
"1101451"	"721526"	0.195	0.000
"1101451"	"759916"	0.205	0.000
"1101451"	"768553"	-0.265	0.000
"1101451"	"780788"	0.163	0.000
"1101451"	"785526"	0.246	0.000
"1101451"	"790545"	0.175	0.000
"1101451"	"792393"	-0.238	0.000
"1101451"	"804735"	0.098	0.000
"1101451"	"807522"	-0.116	0.000
"1101451"	"810672"	-0.115	0.000
"1101451"	"810959"	0.159	0.000
"1101451"	"811663"	-0.067	0.000
"1101451"	"813945"	0.236	0.000
"1101451"	"814277"	0.232	0.000
"1101451"	"820978"	-0.191	0.000
"1101451"	"821717"	-0.122	0.000
"1101451"	"822354"	-0.103	0.000
"1101451"	"822419"	0.191	0.000
"1101451"	"829851"	0.303	0.000
"1101451"	"830290"	0.212	0.000
"1101451"	"836783"	0.213	0.000
"1101451"	"839235"	0.135	0.000
"1101451"	"849156"	0.113	0.000
"1101451"	"865469"	0.195	0.000
"1101451"	"873887"	0.142	0.000
"1101451"	"879040"	0.237	0.000
"1101451"	"889025"	0.248	0.000
"1101451"	"906820"	0.109	0.000
"1101451"	"922761"	0.383	0.000
"1101451"	"933546"	0.271	0.000
"1101451"	"938948"	0.263	0.000
"1101451"	"941278"	-0.126	0.000
"1101451"	"956625"	-0.084	0.000
"1101451"	"965048"	-0.086	0.000
"1101451"	"968954"	0.248	0.000
"1101451"	"969805"	0.147	0.000
"1101451"	"97361"	-0.131	0.000
"1101451"	"974121"	0.236	0.000
"1101451"	"984831"	0.322	0.000
"1101451"	"988314"	0.555	0.000
"1101451"	"990864"	0.294	0.000
"1101451"	"992510"	0.331	0.000
"1101451"	"996116"	0.208	0.000
"1101451"	"998905"	0.099	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU103413"	-0.094	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU109702"	-0.099	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU111075"	-0.083	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU125389"	-0.146	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU135290"	-0.137	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU136263"	-0.124	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU136896"	-0.072	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU142303"	-0.119	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU143701"	-0.126	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU15269"	-0.199	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU1621"	-0.157	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU17616"	-0.117	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU21853"	-0.120	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU22451"	-0.091	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU22635"	-0.157	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU32288"	0.148	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU34183"	-0.158	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU43340"	-0.159	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU53881"	-0.092	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU56051"	-0.100	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU66163"	-0.088	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU77349"	-0.133	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU83917"	-0.112	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU88650"	-0.090	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU91364"	-0.093	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU9575"	-0.106	0.000
"1101451"	"New.0.CleanUp.ReferenceOTU96823"	-0.081	0.000
"1101451"	"New.0.ReferenceOTU121"	-0.088	0.000
"1101451"	"New.0.ReferenceOTU177"	-0.113	0.000
"1101451"	"New.0.ReferenceOTU216"	-0.141	0.000
"1101451"	"New.0.ReferenceOTU245"	-0.062	0.000
"1101451"	"New.0.ReferenceOTU293"	-0.110	0.000
"1101451"	"New.0.ReferenceOTU296"	-0.135	0.000
"1101451"	"New.0.ReferenceOTU302"	-0.123	0.000
"1101451"	"New.0.ReferenceOTU316"	-0.070	0.000
"1101451"	"New.0.ReferenceOTU329"	-0.069	0.000
"1101451"	"New.0.ReferenceOTU346"	-0.125	0.000
"1101451"	"New.0.ReferenceOTU347"	-0.178	0.000
"1101451"	"New.0.ReferenceOTU369"	-0.130	0.000
"1101451"	"New.0.ReferenceOTU410"	-0.098	0.000
"1101451"	"New.0.ReferenceOTU427"	-0.133	0.000
"1101451"	"New.0.ReferenceOTU437"	-0.097	0.000
"1101451"	"New.0.ReferenceOTU471"	-0.114	0.000
"1101451"	"New.0.ReferenceOTU488"	-0.113	0.000
"1101451"	"New.0.ReferenceOTU547"	-0.113	0.000
"1101451"	"New.0.ReferenceOTU562"	-0.069	0.000
"1101451"	"New.0.ReferenceOTU568"	-0.108	0.000
"1101451"	"New.0.ReferenceOTU576"	-0.091	0.000
"1101451"	"New.0.ReferenceOTU587"	-0.150	0.000
"1101451"	"New.0.ReferenceOTU709"	-0.091	0.000
"1101451"	"New.0.ReferenceOTU71"	-0.102	0.000
"1101451"	"New.0.ReferenceOTU712"	-0.118	0.000
"1101451"	"New.0.ReferenceOTU723"	-0.088	0.000
"1101451"	"New.0.ReferenceOTU745"	-0.227	0.000
"1101451"	"New.0.ReferenceOTU77"	-0.130	0.000
"1101451"	"New.0.ReferenceOTU773"	-0.143	0.000
"1101451"	"New.1.CleanUp.ReferenceOTU84143"	-0.083	0.000
"1101451"	"New.1.ReferenceOTU136"	-0.128	0.000
"1101451"	"New.1.ReferenceOTU214"	-0.148	0.000
"1101451"	"New.1.ReferenceOTU258"	-0.082	0.000
"1101451"	"New.1.ReferenceOTU260"	-0.186	0.000
"1101451"	"New.1.ReferenceOTU264"	-0.165	0.000
"1101451"	"New.1.ReferenceOTU279"	-0.078	0.000
"1101451"	"New.1.ReferenceOTU4"	-0.130	0.000
"1101451"	"New.1.ReferenceOTU5"	-0.133	0.000
"1101451"	"New.1.ReferenceOTU85"	-0.140	0.000
"1101488"	"1104529"	0.226	0.000
"1101488"	"1106617"	0.145	0.000
"1101488"	"1107027"	-0.251	0.000
"1101488"	"1108638"	-0.110	0.000
"1101488"	"1133602"	0.110	0.000
"1101488"	"128390"	-0.126	0.000
"1101488"	"132837"	-0.157	0.000
"1101488"	"133075"	-0.136	0.000
"1101488"	"152229"	0.156	0.000
"1101488"	"183182"	0.116	0.000
"1101488"	"1834768"	-0.109	0.000
"1101488"	"209511"	0.366	0.000
"1101488"	"233981"	0.205	0.000
"1101488"	"238940"	0.087	0.000
"1101488"	"239951"	0.116	0.000
"1101488"	"269907"	-0.153	0.000
"1101488"	"279204"	0.125	0.000
"1101488"	"27938"	0.309	0.000
"1101488"	"288029"	0.160	0.000
"1101488"	"322927"	-0.112	0.000
"1101488"	"403068"	-0.099	0.000
"1101488"	"4307652"	-0.157	0.000
"1101488"	"433739"	0.126	0.000
"1101488"	"4342113"	0.205	0.000
"1101488"	"446403"	-0.157	0.000
"1101488"	"4476095"	0.089	0.000
"1101488"	"509913"	0.240	0.000
"1101488"	"510422"	-0.117	0.000
"1101488"	"537290"	0.171	0.000
"1101488"	"539305"	0.129	0.000
"1101488"	"539735"	0.100	0.000
"1101488"	"540269"	-0.092	0.000
"1101488"	"540982"	0.200	0.000
"1101488"	"541086"	0.078	0.000
"1101488"	"543151"	0.343	0.000
"1101488"	"548576"	0.398	0.000
"1101488"	"552026"	-0.087	0.000
"1101488"	"553623"	0.147	0.000
"1101488"	"559613"	0.122	0.000
"1101488"	"564704"	-0.094	0.000
"1101488"	"566216"	0.097	0.000
"1101488"	"578911"	-0.117	0.000
"1101488"	"579608"	-0.163	0.000
"1101488"	"580411"	0.287	0.000
"1101488"	"587444"	0.116	0.000
"1101488"	"589792"	0.327	0.000
"1101488"	"590586"	0.173	0.000
"1101488"	"591748"	-0.096	0.000
"1101488"	"593376"	-0.089	0.000
"1101488"	"604966"	-0.080	0.000
"1101488"	"716006"	-0.160	0.000
"1101488"	"721526"	-0.100	0.000
"1101488"	"740871"	0.295	0.000
"1101488"	"823476"	0.209	0.000
"1101488"	"829814"	0.106	0.000
"1101488"	"830290"	0.221	0.000
"1101488"	"830688"	0.173	0.000
"1101488"	"836783"	-0.098	0.000
"1101488"	"845561"	0.122	0.000
"1101488"	"849156"	-0.089	0.000
"1101488"	"873887"	-0.097	0.000
"1101488"	"874750"	-0.094	0.000
"1101488"	"883748"	-0.089	0.000
"1101488"	"894928"	0.152	0.000
"1101488"	"914108"	0.094	0.000
"1101488"	"938948"	-0.157	0.000
"1101488"	"940737"	-0.107	0.000
"1101488"	"968954"	-0.141	0.000
"1101488"	"987760"	0.231	0.000
"1101488"	"New.0.CleanUp.ReferenceOTU16366"	-0.132	0.000
"1101488"	"New.0.ReferenceOTU103"	-0.156	0.000
"1101488"	"New.0.ReferenceOTU111"	-0.116	0.000
"1101488"	"New.0.ReferenceOTU113"	0.081	0.000
"1101488"	"New.0.ReferenceOTU165"	-0.090	0.000
