from	to	corr	pval
"573035"	"New.0.ReferenceOTU791"	0.360	0.000
"573035"	"New.1.CleanUp.ReferenceOTU18348"	-0.215	0.000
"573035"	"New.1.ReferenceOTU264"	0.320	0.000
"573035"	"New.1.ReferenceOTU4"	0.452	0.000
"573035"	"New.1.ReferenceOTU5"	0.491	0.000
"573035"	"New.3.ReferenceOTU105"	-0.197	0.000
"573035"	"New.3.ReferenceOTU255"	-0.108	0.000
"573035"	"New.3.ReferenceOTU478"	-0.150	0.000
"573035"	"New.3.ReferenceOTU59"	-0.093	0.000
"574102"	"588659"	0.065	0.000
"574102"	"589792"	-0.060	0.000
"574102"	"813418"	-0.056	0.000
"574102"	"894928"	-0.066	0.000
"574102"	"903158"	0.066	0.000
"574102"	"956625"	0.067	0.000
"574102"	"New.0.CleanUp.ReferenceOTU14180"	-0.050	0.000
"574102"	"New.0.ReferenceOTU323"	-0.066	0.000
"574102"	"New.0.ReferenceOTU445"	-0.060	0.000
"574102"	"New.0.ReferenceOTU58"	0.067	0.000
"574655"	"578911"	0.079	0.000
"574655"	"586093"	-0.085	0.000
"574655"	"787709"	0.068	0.000
"574655"	"792393"	0.106	0.000
"574655"	"835594"	0.066	0.000
"574655"	"861376"	0.055	0.000
"574655"	"New.0.CleanUp.ReferenceOTU12736"	-0.055	0.000
"574655"	"New.0.CleanUp.ReferenceOTU44415"	-0.061	0.000
"574655"	"New.0.ReferenceOTU162"	0.067	0.000
"574655"	"New.0.ReferenceOTU176"	-0.065	0.000
"574655"	"New.1.CleanUp.ReferenceOTU18348"	0.072	0.000
"574655"	"New.3.ReferenceOTU105"	0.083	0.000
"574655"	"New.3.ReferenceOTU478"	0.061	0.000
"578837"	"581231"	0.065	0.000
"578837"	"589376"	0.063	0.000
"578837"	"919487"	-0.056	0.000
"578837"	"New.0.CleanUp.ReferenceOTU104626"	-0.080	0.000
"578837"	"New.0.CleanUp.ReferenceOTU37336"	0.051	0.000
"578837"	"New.0.CleanUp.ReferenceOTU50341"	-0.087	0.000
"578837"	"New.0.CleanUp.ReferenceOTU96823"	0.070	0.000
"578837"	"New.0.ReferenceOTU179"	0.062	0.000
"578837"	"New.0.ReferenceOTU680"	0.065	0.000
"578837"	"New.3.ReferenceOTU106"	0.071	0.000
"578911"	"580625"	-0.072	0.000
"578911"	"589376"	0.063	0.000
"578911"	"589792"	-0.090	0.000
"578911"	"654742"	0.056	0.000
"578911"	"706432"	-0.099	0.000
"578911"	"814282"	-0.080	0.000
"578911"	"939892"	-0.055	0.000
"578911"	"963779"	0.054	0.000
"578911"	"965048"	0.072	0.000
"578911"	"987760"	-0.123	0.000
"578911"	"992510"	-0.080	0.000
"578911"	"New.0.CleanUp.ReferenceOTU10292"	0.065	0.000
"578911"	"New.0.CleanUp.ReferenceOTU116380"	0.117	0.000
"578911"	"New.0.CleanUp.ReferenceOTU24853"	0.056	0.000
"578911"	"New.0.CleanUp.ReferenceOTU26719"	-0.109	0.000
"578911"	"New.0.ReferenceOTU138"	-0.057	0.000
"578911"	"New.0.ReferenceOTU329"	0.056	0.000
"578911"	"New.0.ReferenceOTU34"	0.071	0.000
"578911"	"New.0.ReferenceOTU392"	-0.059	0.000
"578911"	"New.0.ReferenceOTU445"	-0.096	0.000
"578911"	"New.0.ReferenceOTU547"	0.085	0.000
"578911"	"New.0.ReferenceOTU727"	-0.087	0.000
"579141"	"687940"	0.067	0.000
"579141"	"New.0.CleanUp.ReferenceOTU143701"	0.069	0.000
"579141"	"New.0.CleanUp.ReferenceOTU1621"	-0.060	0.000
"579141"	"New.0.CleanUp.ReferenceOTU22451"	0.063	0.000
"579141"	"New.0.ReferenceOTU161"	0.061	0.000
"579141"	"New.0.ReferenceOTU265"	0.047	0.000
"579141"	"New.0.ReferenceOTU769"	-0.076	0.000
"579141"	"New.1.ReferenceOTU264"	0.048	0.000
"579608"	"589597"	0.106	0.000
"579608"	"703741"	-0.088	0.000
"579608"	"814277"	0.090	0.000
"579608"	"836539"	-0.066	0.000
"579608"	"879040"	0.094	0.000
"579608"	"898309"	0.068	0.000
"579608"	"919487"	0.076	0.000
"579608"	"941487"	0.088	0.000
"579608"	"966091"	0.077	0.000
"579608"	"969805"	0.099	0.000
"579608"	"New.0.CleanUp.ReferenceOTU10292"	-0.062	0.000
"579608"	"New.0.CleanUp.ReferenceOTU109358"	-0.064	0.000
"579608"	"New.0.CleanUp.ReferenceOTU24853"	0.061	0.000
"579608"	"New.0.CleanUp.ReferenceOTU41194"	-0.077	0.000
"579608"	"New.0.ReferenceOTU177"	-0.080	0.000
"579608"	"New.0.ReferenceOTU179"	-0.067	0.000
"579608"	"New.0.ReferenceOTU437"	-0.073	0.000
"579608"	"New.0.ReferenceOTU511"	-0.084	0.000
"579608"	"New.0.ReferenceOTU703"	-0.061	0.000
"579608"	"New.1.CleanUp.ReferenceOTU18348"	0.150	0.000
"579608"	"New.3.ReferenceOTU478"	0.072	0.000
"580254"	"581231"	0.065	0.000
"580254"	"583656"	-0.079	0.000
"580254"	"589792"	0.072	0.000
"580254"	"604966"	0.072	0.000
"580254"	"879040"	-0.059	0.000
"580254"	"925494"	-0.068	0.000
"580254"	"New.0.CleanUp.ReferenceOTU109902"	-0.072	0.000
"580254"	"New.0.CleanUp.ReferenceOTU135290"	0.057	0.000
"580254"	"New.0.CleanUp.ReferenceOTU24853"	-0.077	0.000
"580254"	"New.0.ReferenceOTU225"	-0.042	0.000
"580254"	"New.0.ReferenceOTU411"	0.077	0.000
"580254"	"New.0.ReferenceOTU453"	-0.081	0.000
"580254"	"New.0.ReferenceOTU587"	0.065	0.000
"580254"	"New.1.ReferenceOTU214"	-0.057	0.000
"580411"	"588165"	0.045	0.000
"580411"	"589792"	0.142	0.000
"580411"	"648540"	0.082	0.000
"580411"	"687940"	-0.110	0.000
"580411"	"692154"	0.064	0.000
"580411"	"740871"	0.119	0.000
"580411"	"807443"	0.064	0.000
"580411"	"830688"	0.076	0.000
"580411"	"833317"	0.068	0.000
"580411"	"956811"	-0.072	0.000
"580411"	"992510"	0.104	0.000
"580411"	"New.0.CleanUp.ReferenceOTU100929"	0.065	0.000
"580411"	"New.0.CleanUp.ReferenceOTU121721"	-0.063	0.000
"580411"	"New.0.CleanUp.ReferenceOTU125682"	0.075	0.000
"580411"	"New.0.CleanUp.ReferenceOTU12736"	0.055	0.000
"580411"	"New.0.CleanUp.ReferenceOTU15269"	-0.114	0.000
"580411"	"New.0.CleanUp.ReferenceOTU1621"	-0.118	0.000
"580411"	"New.0.CleanUp.ReferenceOTU22635"	-0.134	0.000
"580411"	"New.0.CleanUp.ReferenceOTU43340"	-0.131	0.000
"580411"	"New.0.ReferenceOTU329"	0.059	0.000
"580411"	"New.0.ReferenceOTU463"	-0.066	0.000
"580411"	"New.0.ReferenceOTU680"	-0.088	0.000
"580411"	"New.0.ReferenceOTU745"	-0.118	0.000
"580411"	"New.0.ReferenceOTU782"	0.101	0.000
"580411"	"New.0.ReferenceOTU806"	0.063	0.000
"580411"	"New.3.ReferenceOTU106"	-0.056	0.000
"580495"	"590218"	-0.068	0.000
"580495"	"692154"	-0.061	0.000
"580495"	"759916"	-0.065	0.000
"580495"	"768553"	-0.083	0.000
"580495"	"829814"	0.078	0.000
"580495"	"889025"	-0.074	0.000
"580495"	"984831"	-0.098	0.000
"580495"	"New.0.CleanUp.ReferenceOTU102856"	0.057	0.000
"580495"	"New.0.CleanUp.ReferenceOTU109702"	0.058	0.000
"580495"	"New.0.CleanUp.ReferenceOTU15269"	-0.081	0.000
"580495"	"New.0.ReferenceOTU100"	0.064	0.000
"580495"	"New.0.ReferenceOTU564"	0.069	0.000
"580495"	"New.0.ReferenceOTU77"	0.049	0.000
"580495"	"New.1.CleanUp.ReferenceOTU18348"	-0.075	0.000
"580495"	"New.1.ReferenceOTU144"	0.053	0.000
"580495"	"New.2.ReferenceOTU159"	0.060	0.000
"580495"	"New.2.ReferenceOTU180"	0.059	0.000
"580625"	"589691"	-0.065	0.000
"580625"	"667570"	-0.145	0.000
"580625"	"674655"	0.407	0.000
"580625"	"697479"	0.273	0.000
"580625"	"711803"	0.294	0.000
"580625"	"739614"	0.156	0.000
"580625"	"790545"	-0.078	0.000
"580625"	"805854"	-0.110	0.000
"580625"	"813418"	0.373	0.000
"580625"	"814282"	0.387	0.000
"580625"	"830688"	-0.063	0.000
"580625"	"835594"	-0.068	0.000
"580625"	"898309"	-0.077	0.000
"580625"	"914108"	-0.089	0.000
"580625"	"918840"	-0.052	0.000
"580625"	"925494"	-0.070	0.000
"580625"	"942852"	0.126	0.000
"580625"	"966091"	-0.062	0.000
"580625"	"969805"	-0.079	0.000
"580625"	"992510"	0.391	0.000
"580625"	"996487"	-0.065	0.000
"580625"	"New.0.CleanUp.ReferenceOTU103413"	-0.056	0.000
"580625"	"New.0.CleanUp.ReferenceOTU116380"	-0.123	0.000
"580625"	"New.0.CleanUp.ReferenceOTU121273"	0.307	0.000
"580625"	"New.0.CleanUp.ReferenceOTU139618"	0.121	0.000
"580625"	"New.0.CleanUp.ReferenceOTU15172"	-0.070	0.000
"580625"	"New.0.CleanUp.ReferenceOTU15269"	-0.123	0.000
"580625"	"New.0.CleanUp.ReferenceOTU16366"	0.145	0.000
"580625"	"New.0.CleanUp.ReferenceOTU20069"	-0.063	0.000
"580625"	"New.0.CleanUp.ReferenceOTU22635"	-0.196	0.000
"580625"	"New.0.CleanUp.ReferenceOTU26719"	0.252	0.000
"580625"	"New.0.CleanUp.ReferenceOTU32266"	0.108	0.000
"580625"	"New.0.CleanUp.ReferenceOTU43340"	-0.178	0.000
"580625"	"New.0.CleanUp.ReferenceOTU50341"	-0.175	0.000
"580625"	"New.0.CleanUp.ReferenceOTU77786"	0.410	0.000
"580625"	"New.0.ReferenceOTU31"	0.165	0.000
"580625"	"New.0.ReferenceOTU43"	0.192	0.000
"580625"	"New.0.ReferenceOTU445"	0.308	0.000
"580625"	"New.0.ReferenceOTU680"	-0.120	0.000
"580625"	"New.1.ReferenceOTU4"	0.270	0.000
"580625"	"New.1.ReferenceOTU5"	0.317	0.000
"580625"	"New.3.ReferenceOTU478"	-0.087	0.000
"580743"	"587444"	0.075	0.000
"580743"	"589547"	0.204	0.000
"580743"	"592832"	0.140	0.000
"580743"	"604966"	-0.065	0.000
"580743"	"809486"	0.086	0.000
"580743"	"813945"	0.102	0.000
"580743"	"818181"	0.306	0.000
"580743"	"822354"	0.109	0.000
"580743"	"828483"	-0.297	0.000
"580743"	"9510"	-0.154	0.000
"580743"	"997439"	-0.102	0.000
"580743"	"New.0.CleanUp.ReferenceOTU10292"	0.065	0.000
"580743"	"New.0.CleanUp.ReferenceOTU116380"	-0.182	0.000
"580743"	"New.0.CleanUp.ReferenceOTU32484"	0.066	0.000
"580743"	"New.0.CleanUp.ReferenceOTU43340"	-0.138	0.000
"580743"	"New.0.CleanUp.ReferenceOTU88650"	0.080	0.000
"580743"	"New.0.ReferenceOTU107"	0.062	0.000
"580743"	"New.0.ReferenceOTU161"	0.499	0.000
"580743"	"New.0.ReferenceOTU168"	0.092	0.000
"580743"	"New.0.ReferenceOTU216"	0.521	0.000
"580743"	"New.0.ReferenceOTU292"	0.081	0.000
"580743"	"New.0.ReferenceOTU347"	0.503	0.000
"580743"	"New.0.ReferenceOTU37"	0.058	0.000
"580743"	"New.0.ReferenceOTU43"	-0.147	0.000
"580743"	"New.0.ReferenceOTU564"	0.080	0.000
"580743"	"New.0.ReferenceOTU587"	0.488	0.000
"580743"	"New.1.CleanUp.ReferenceOTU11659"	-0.059	0.000
"580743"	"New.3.ReferenceOTU285"	0.071	0.000
"581231"	"590218"	0.161	0.000
"581231"	"590586"	-0.066	0.000
"581231"	"591699"	0.079	0.000
"581231"	"822354"	-0.054	0.000
"581231"	"932696"	-0.065	0.000
"581231"	"949863"	-0.069	0.000
"581231"	"988314"	-0.079	0.000
"581231"	"New.0.CleanUp.ReferenceOTU91364"	0.060	0.000
"581231"	"New.0.ReferenceOTU37"	0.056	0.000
"581231"	"New.0.ReferenceOTU421"	0.051	0.000
"581231"	"New.3.ReferenceOTU255"	0.065	0.000
"581982"	"585493"	0.060	0.000
"581982"	"585648"	0.081	0.000
"581982"	"589792"	-0.066	0.000
"581982"	"674655"	-0.073	0.000
"581982"	"697479"	-0.073	0.000
"581982"	"827497"	-0.069	0.000
"581982"	"893979"	0.084	0.000
"581982"	"97361"	0.059	0.000
"581982"	"997439"	0.058	0.000
"581982"	"New.0.CleanUp.ReferenceOTU109358"	0.057	0.000
"581982"	"New.0.CleanUp.ReferenceOTU26719"	-0.093	0.000
"581982"	"New.0.CleanUp.ReferenceOTU5129"	0.058	0.000
"581982"	"New.0.CleanUp.ReferenceOTU58115"	0.074	0.000
"581982"	"New.0.ReferenceOTU113"	-0.059	0.000
"581982"	"New.0.ReferenceOTU347"	0.096	0.000
"581982"	"New.0.ReferenceOTU445"	-0.090	0.000
"582018"	"589754"	0.081	0.000
"582018"	"589792"	-0.090	0.000
"582018"	"592628"	0.074	0.000
"582018"	"814282"	-0.070	0.000
"582018"	"830290"	-0.056	0.000
"582018"	"861807"	0.059	0.000
"582018"	"New.0.CleanUp.ReferenceOTU102343"	-0.052	0.000
"582018"	"New.0.CleanUp.ReferenceOTU109702"	0.075	0.000
"582018"	"New.0.CleanUp.ReferenceOTU14180"	0.072	0.000
"582018"	"New.0.CleanUp.ReferenceOTU44415"	0.065	0.000
"582018"	"New.0.ReferenceOTU107"	0.062	0.000
"582018"	"New.0.ReferenceOTU323"	-0.057	0.000
"582018"	"New.0.ReferenceOTU369"	0.047	0.000
"582018"	"New.0.ReferenceOTU727"	-0.070	0.000
"582018"	"New.0.ReferenceOTU89"	0.047	0.000
"582018"	"New.2.ReferenceOTU94"	0.051	0.000
"582379"	"583656"	0.470	0.000
"582379"	"586458"	-0.075	0.000
"582379"	"589792"	-0.184	0.000
"582379"	"604966"	-0.077	0.000
"582379"	"674655"	-0.222	0.000
"582379"	"679245"	-0.187	0.000
"582379"	"739614"	-0.282	0.000
"582379"	"768553"	0.251	0.000
"582379"	"792393"	0.530	0.000
"582379"	"805854"	0.412	0.000
"582379"	"813418"	-0.247	0.000
"582379"	"814282"	-0.202	0.000
"582379"	"820978"	0.543	0.000
"582379"	"828483"	0.342	0.000
"582379"	"9510"	-0.237	0.000
"582379"	"992510"	-0.245	0.000
"582379"	"New.0.CleanUp.ReferenceOTU104626"	0.434	0.000
"582379"	"New.0.CleanUp.ReferenceOTU107099"	-0.098	0.000
"582379"	"New.0.CleanUp.ReferenceOTU111110"	-0.250	0.000
"582379"	"New.0.CleanUp.ReferenceOTU111477"	0.417	0.000
"582379"	"New.0.CleanUp.ReferenceOTU121273"	-0.170	0.000
"582379"	"New.0.CleanUp.ReferenceOTU125389"	0.389	0.000
"582379"	"New.0.CleanUp.ReferenceOTU125682"	-0.122	0.000
"582379"	"New.0.CleanUp.ReferenceOTU138349"	0.448	0.000
"582379"	"New.0.CleanUp.ReferenceOTU139618"	-0.179	0.000
"582379"	"New.0.CleanUp.ReferenceOTU14180"	-0.107	0.000
"582379"	"New.0.CleanUp.ReferenceOTU15269"	0.332	0.000
"582379"	"New.0.CleanUp.ReferenceOTU1621"	0.439	0.000
"582379"	"New.0.CleanUp.ReferenceOTU16366"	-0.236	0.000
"582379"	"New.0.CleanUp.ReferenceOTU19193"	0.504	0.000
"582379"	"New.0.CleanUp.ReferenceOTU22635"	0.421	0.000
"582379"	"New.0.CleanUp.ReferenceOTU43340"	0.418	0.000
"582379"	"New.0.CleanUp.ReferenceOTU50341"	0.456	0.000
"582379"	"New.0.CleanUp.ReferenceOTU77786"	-0.215	0.000
"582379"	"New.0.ReferenceOTU103"	-0.147	0.000
"582379"	"New.0.ReferenceOTU138"	-0.214	0.000
"582379"	"New.0.ReferenceOTU174"	-0.120	0.000
"582379"	"New.0.ReferenceOTU357"	-0.310	0.000
"582379"	"New.0.ReferenceOTU392"	-0.230	0.000
"582379"	"New.0.ReferenceOTU41"	-0.145	0.000
"582379"	"New.0.ReferenceOTU411"	-0.077	0.000
"582379"	"New.0.ReferenceOTU428"	-0.150	0.000
"582379"	"New.0.ReferenceOTU43"	-0.396	0.000
"582379"	"New.0.ReferenceOTU453"	-0.250	0.000
"582379"	"New.0.ReferenceOTU678"	-0.172	0.000
"582379"	"New.0.ReferenceOTU680"	0.266	0.000
"582379"	"New.0.ReferenceOTU727"	-0.218	0.000
"582379"	"New.0.ReferenceOTU745"	0.373	0.000
"582379"	"New.0.ReferenceOTU791"	-0.198	0.000
"582379"	"New.1.ReferenceOTU183"	0.398	0.000
"582379"	"New.1.ReferenceOTU260"	0.161	0.000
"582379"	"New.1.ReferenceOTU264"	-0.229	0.000
"582379"	"New.1.ReferenceOTU5"	-0.161	0.000
"583656"	"589547"	-0.078	0.000
"583656"	"674655"	-0.185	0.000
"583656"	"679245"	-0.177	0.000
"583656"	"692154"	-0.102	0.000
"583656"	"697479"	-0.129	0.000
"583656"	"703741"	-0.160	0.000
"583656"	"739614"	-0.227	0.000
"583656"	"768553"	0.233	0.000
"583656"	"792393"	0.465	0.000
"583656"	"805854"	0.282	0.000
"583656"	"813418"	-0.210	0.000
"583656"	"814282"	-0.204	0.000
"583656"	"820978"	0.465	0.000
"583656"	"828483"	0.232	0.000
"583656"	"830290"	-0.122	0.000
"583656"	"903158"	0.094	0.000
"583656"	"9510"	-0.210	0.000
"583656"	"988314"	-0.142	0.000
"583656"	"New.0.CleanUp.ReferenceOTU102856"	0.061	0.000
"583656"	"New.0.CleanUp.ReferenceOTU104626"	0.329	0.000
"583656"	"New.0.CleanUp.ReferenceOTU107099"	-0.122	0.000
"583656"	"New.0.CleanUp.ReferenceOTU111110"	-0.180	0.000
"583656"	"New.0.CleanUp.ReferenceOTU111477"	0.325	0.000
"583656"	"New.0.CleanUp.ReferenceOTU121273"	-0.186	0.000
"583656"	"New.0.CleanUp.ReferenceOTU125389"	0.264	0.000
"583656"	"New.0.CleanUp.ReferenceOTU125682"	-0.124	0.000
"583656"	"New.0.CleanUp.ReferenceOTU138349"	0.365	0.000
"583656"	"New.0.CleanUp.ReferenceOTU139618"	-0.152	0.000
"583656"	"New.0.CleanUp.ReferenceOTU15269"	0.251	0.000
"583656"	"New.0.CleanUp.ReferenceOTU1621"	0.362	0.000
"583656"	"New.0.CleanUp.ReferenceOTU19193"	0.379	0.000
"583656"	"New.0.CleanUp.ReferenceOTU22635"	0.360	0.000
"583656"	"New.0.CleanUp.ReferenceOTU41194"	-0.129	0.000
"583656"	"New.0.CleanUp.ReferenceOTU43340"	0.316	0.000
"583656"	"New.0.CleanUp.ReferenceOTU50341"	0.372	0.000
"583656"	"New.0.CleanUp.ReferenceOTU77786"	-0.174	0.000
"583656"	"New.0.ReferenceOTU111"	-0.097	0.000
"583656"	"New.0.ReferenceOTU357"	-0.193	0.000
"583656"	"New.0.ReferenceOTU392"	-0.157	0.000
"583656"	"New.0.ReferenceOTU411"	-0.151	0.000
"583656"	"New.0.ReferenceOTU43"	-0.279	0.000
"583656"	"New.0.ReferenceOTU453"	-0.196	0.000
"583656"	"New.0.ReferenceOTU584"	-0.137	0.000
"583656"	"New.0.ReferenceOTU647"	0.065	0.000
"583656"	"New.0.ReferenceOTU678"	-0.096	0.000
"583656"	"New.0.ReferenceOTU745"	0.310	0.000
"583656"	"New.1.ReferenceOTU183"	0.237	0.000
"583656"	"New.1.ReferenceOTU264"	-0.155	0.000
"583656"	"New.3.ReferenceOTU105"	0.170	0.000
"584109"	"589792"	-0.091	0.000
"584109"	"823476"	-0.093	0.000
"584109"	"992510"	-0.087	0.000
"584109"	"New.0.CleanUp.ReferenceOTU139618"	-0.080	0.000
"584109"	"New.0.CleanUp.ReferenceOTU73319"	0.063	0.000
"584109"	"New.0.ReferenceOTU31"	-0.080	0.000
"584109"	"New.0.ReferenceOTU357"	-0.078	0.000
"584109"	"New.0.ReferenceOTU428"	-0.056	0.000
"584109"	"New.0.ReferenceOTU43"	-0.071	0.000
"584109"	"New.0.ReferenceOTU445"	-0.078	0.000
"584109"	"New.0.ReferenceOTU649"	0.071	0.000
"584109"	"New.0.ReferenceOTU769"	0.060	0.000
"584500"	"654742"	-0.065	0.000
"584500"	"874750"	0.063	0.000
"584500"	"925494"	-0.063	0.000
"584500"	"996487"	-0.066	0.000
"584500"	"New.0.CleanUp.ReferenceOTU38474"	-0.082	0.000
"584500"	"New.0.CleanUp.ReferenceOTU75496"	0.048	0.000
"584500"	"New.0.ReferenceOTU113"	0.065	0.000
"584500"	"New.0.ReferenceOTU174"	0.127	0.000
"584500"	"New.1.ReferenceOTU94"	0.078	0.000
"585419"	"589597"	0.064	0.000
"585419"	"589691"	-0.064	0.000
"585419"	"589754"	-0.070	0.000
"585419"	"674655"	-0.073	0.000
"585419"	"697479"	-0.074	0.000
"585419"	"792393"	0.078	0.000
"585419"	"829814"	-0.064	0.000
"585419"	"836783"	0.064	0.000
"585419"	"873887"	0.061	0.000
"585419"	"879040"	0.084	0.000
"585419"	"965048"	0.079	0.000
"585419"	"966091"	0.087	0.000
"585419"	"998905"	0.067	0.000
"585419"	"New.0.CleanUp.ReferenceOTU111110"	-0.056	0.000
"585419"	"New.0.CleanUp.ReferenceOTU121273"	-0.083	0.000
"585419"	"New.0.CleanUp.ReferenceOTU132519"	-0.063	0.000
"585419"	"New.0.CleanUp.ReferenceOTU15172"	0.069	0.000
"585419"	"New.0.ReferenceOTU246"	-0.088	0.000
"585419"	"New.0.ReferenceOTU329"	-0.060	0.000
"585419"	"New.0.ReferenceOTU358"	-0.076	0.000
"585419"	"New.0.ReferenceOTU511"	-0.061	0.000
"585419"	"New.1.ReferenceOTU264"	-0.088	0.000
"585419"	"New.3.ReferenceOTU105"	0.094	0.000
"585419"	"New.3.ReferenceOTU478"	0.072	0.000
"585493"	"589547"	0.056	0.000
"585493"	"592628"	0.064	0.000
"585493"	"593997"	0.057	0.000
"585493"	"941487"	-0.055	0.000
"585493"	"996487"	0.054	0.000
"585493"	"New.0.CleanUp.ReferenceOTU132519"	-0.069	0.000
"585493"	"New.0.CleanUp.ReferenceOTU135290"	-0.059	0.000
"585493"	"New.0.CleanUp.ReferenceOTU139618"	0.085	0.000
"585493"	"New.0.CleanUp.ReferenceOTU14180"	0.098	0.000
"585493"	"New.0.CleanUp.ReferenceOTU15705"	-0.068	0.000
"585493"	"New.0.CleanUp.ReferenceOTU20164"	0.076	0.000
"585493"	"New.0.ReferenceOTU246"	0.092	0.000
"585493"	"New.0.ReferenceOTU89"	-0.062	0.000
"585493"	"New.2.ReferenceOTU180"	0.056	0.000
"585648"	"589597"	-0.056	0.000
"585648"	"New.0.CleanUp.ReferenceOTU145599"	0.073	0.000
"586093"	"679245"	0.115	0.000
"586093"	"820978"	-0.064	0.000
"586093"	"823476"	-0.072	0.000
"586093"	"845561"	-0.080	0.000
"586093"	"902334"	0.088	0.000
"586093"	"949863"	0.056	0.000
"586093"	"New.0.CleanUp.ReferenceOTU16366"	0.072	0.000
"586093"	"New.0.CleanUp.ReferenceOTU32288"	-0.089	0.000
"586093"	"New.0.ReferenceOTU138"	0.085	0.000
"586093"	"New.0.ReferenceOTU703"	0.051	0.000
"586093"	"New.0.ReferenceOTU791"	0.100	0.000
"586093"	"New.2.ReferenceOTU94"	0.058	0.000
"586458"	"893979"	0.091	0.000
"586458"	"968954"	0.080	0.000
"586458"	"974121"	0.066	0.000
"586458"	"New.0.CleanUp.ReferenceOTU75496"	-0.063	0.000
"586458"	"New.0.ReferenceOTU107"	0.067	0.000
"586458"	"New.0.ReferenceOTU176"	0.056	0.000
"586458"	"New.0.ReferenceOTU265"	0.059	0.000
"586458"	"New.0.ReferenceOTU41"	-0.071	0.000
"586458"	"New.0.ReferenceOTU437"	0.051	0.000
"586458"	"New.0.ReferenceOTU58"	-0.069	0.000
"586458"	"New.0.ReferenceOTU782"	-0.079	0.000
"587444"	"589691"	0.060	0.000
"587444"	"933546"	-0.075	0.000
"587444"	"New.0.CleanUp.ReferenceOTU10292"	0.083	0.000
"587532"	"588659"	0.054	0.000
"587532"	"592628"	0.089	0.000
"587532"	"739614"	-0.074	0.000
"587532"	"821717"	0.064	0.000
"587532"	"836783"	-0.048	0.000
"587532"	"932696"	0.064	0.000
"587532"	"97361"	0.056	0.000
"587532"	"New.0.CleanUp.ReferenceOTU116408"	-0.070	0.000
"587532"	"New.0.CleanUp.ReferenceOTU74266"	0.068	0.000
"587532"	"New.0.ReferenceOTU34"	0.070	0.000
"587532"	"New.0.ReferenceOTU77"	0.060	0.000
"587532"	"New.2.ReferenceOTU148"	0.063	0.000
"587912"	"777272"	-0.049	0.000
"587912"	"998905"	0.044	0.000
"587912"	"New.0.CleanUp.ReferenceOTU103413"	-0.091	0.000
"587912"	"New.0.CleanUp.ReferenceOTU131470"	0.065	0.000
"587912"	"New.0.CleanUp.ReferenceOTU139292"	0.061	0.000
"587912"	"New.0.CleanUp.ReferenceOTU20069"	0.062	0.000
"587912"	"New.0.CleanUp.ReferenceOTU22975"	-0.059	0.000
"587912"	"New.0.ReferenceOTU463"	-0.063	0.000
"587912"	"New.0.ReferenceOTU739"	0.068	0.000
"588161"	"820978"	-0.073	0.000
"588161"	"New.0.CleanUp.ReferenceOTU119987"	0.066	0.000
"588161"	"New.0.CleanUp.ReferenceOTU26719"	-0.067	0.000
"588161"	"New.0.CleanUp.ReferenceOTU42022"	0.055	0.000
"588161"	"New.0.CleanUp.ReferenceOTU54406"	0.053	0.000
"588161"	"New.0.ReferenceOTU113"	0.075	0.000
"588161"	"New.0.ReferenceOTU121"	0.059	0.000
"588161"	"New.0.ReferenceOTU158"	0.061	0.000
"588161"	"New.1.ReferenceOTU214"	-0.060	0.000
"588165"	"984831"	0.061	0.000
"588165"	"New.0.ReferenceOTU100"	0.095	0.000
"588210"	"589754"	-0.048	0.000
"588210"	"666666"	-0.070	0.000
"588210"	"874750"	0.047	0.000
"588210"	"965048"	-0.072	0.000
"588210"	"New.0.CleanUp.ReferenceOTU10292"	0.081	0.000
"588210"	"New.0.CleanUp.ReferenceOTU116408"	0.077	0.000
"588210"	"New.0.CleanUp.ReferenceOTU125389"	-0.056	0.000
"588210"	"New.0.CleanUp.ReferenceOTU139292"	0.058	0.000
"588455"	"589792"	-0.082	0.000
"588455"	"810959"	-0.049	0.000
"588455"	"812496"	0.073	0.000
"588455"	"813945"	-0.057	0.000
"588455"	"833645"	0.054	0.000
"588455"	"939892"	0.052	0.000
"588455"	"New.0.CleanUp.ReferenceOTU34183"	-0.087	0.000
"588455"	"New.0.ReferenceOTU296"	0.059	0.000
"588455"	"New.3.ReferenceOTU105"	-0.056	0.000
"588659"	"589754"	0.118	0.000
"588659"	"592628"	0.121	0.000
"588659"	"592832"	0.071	0.000
"588659"	"593997"	0.095	0.000
"588659"	"893979"	-0.071	0.000
"588659"	"968954"	-0.083	0.000
"588659"	"New.0.CleanUp.ReferenceOTU109902"	0.059	0.000
"588659"	"New.0.CleanUp.ReferenceOTU12736"	-0.059	0.000
"588659"	"New.0.CleanUp.ReferenceOTU136896"	0.062	0.000
"588659"	"New.0.CleanUp.ReferenceOTU20164"	0.114	0.000
"588659"	"New.0.CleanUp.ReferenceOTU56051"	0.070	0.000
"588659"	"New.0.ReferenceOTU168"	0.075	0.000
"588659"	"New.0.ReferenceOTU246"	0.101	0.000
"588659"	"New.0.ReferenceOTU252"	0.058	0.000
"588659"	"New.0.ReferenceOTU325"	0.084	0.000
"588659"	"New.0.ReferenceOTU34"	0.092	0.000
"588659"	"New.0.ReferenceOTU584"	0.128	0.000
"588659"	"New.0.ReferenceOTU739"	0.151	0.000
"588659"	"New.0.ReferenceOTU827"	0.091	0.000
"589040"	"712677"	0.074	0.000
